0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,season
rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt,2026
87,Oklahoma St.,B12,18-12,116.15831333892787,70,106.65483274793898,124,0.7274250083749749,87,18.123981406648944,12.876018593351056,6.1239814066489435,11.876018593351056,6-11,0.6897776633585324,0.49096204760213397,0.8418131342310724,0.6985642557369142,0.49096204760213397,0.8484991838342554,0.6749640808540825,0.8571003772228016,114.37523984133938,104.2472615908116,114.69666001397856,103.91167261878567,114.90213231525385,107.48774736735105,113.1333968917502,103.09361662228015,0.7443489927114967,12.0,0.11557705615291142,1340.0,1458.0,1253.2375000000002,1.0692306925064083,1.1633868281151816,0.9621620270883663,0.35294117647058826,-0.5428666702798919,57,7,72.13751944815795,2026
88,Utah Valley,WAC,22-7,111.63043779748719,117,102.68673467054903,60,0.7231967432098209,88,23.38234696509128,7.617653034908723,13.382346965091276,4.617653034908723,12-4,0.43166480152555115,0.4248948064828347,0.4371654224977583,0.4335263212976807,0.42489480648283456,0.439760193108403,0.884473707239361,0.8547940105914013,106.62131282914207,107.13924331187779,106.84712523557825,107.4377962487048,111.18387422531809,104.66809157914801,110.30873089912245,112.17626494511303,0.45188286485946927,2.0,0.02140374416449431,1233.0,1110.0,1119.625,1.101261583119348,0.9914033716646199,0.46051835799356056,0.75,-2.4574710025462574,77,123,68.91904190554214,2026
89,Wichita St.,Amer,20-10,111.5028991401123,122,102.79420813999226,61,0.7181286938055342,89,20.739263228651723,10.260736771348279,12.739263228651721,5.260736771348278,12-5,0.49920785809466117,0.43818398386738877,0.5458731736802227,0.5007776370075819,0.43818398386738877,0.5459841642754995,0.8438855142632379,0.8486447554465013,109.74919248130935,108.88525299725595,109.71865062512455,108.82342159499882,111.29757054482165,102.8870767434928,110.19067697785607,99.2448026666385,0.7690867212269394,4.0,-0.0013958973243147765,1325.0,1252.0,1199.8999999999999,1.1042586882240188,1.0434202850237522,0.5478710043952044,0.7058823529411765,-3.7257300767629484,92,183,66.21359971447562,2026
90,Oregon,B10,11-19,111.431576169426,125,103.14946489904287,69,0.7085112169068124,90,11.46141333345365,19.538586666546347,4.461413333453651,15.53858666654635,4-15,0.738006309946969,0.5572987323602988,0.842626486444515,0.7397735776588208,0.5572987323602988,0.840134742573008,0.6411069287107006,0.8103603430951799,116.89177790939014,103.35336888732597,116.83783569429326,103.32681795592879,109.56258151635002,103.09472160918202,112.75637603561027,106.09470989658028,0.6682585913080831,17.0,-0.04840222334714395,1246.0,1415.0,1236.1250000000002,1.0079886742845585,1.1447062392557386,0.7927916090143751,0.21052631578947367,-5.95388272219565,128,297,65.85216628238365,2026
91,Xavier,BE,14-16,116.49173795483381,68,108.14630227108896,157,0.7015850137499423,91,14.143085269684697,16.856914730315303,6.143085269684696,13.856914730315303,6-13,0.6991644417789561,0.5399805704844527,0.7913235251599842,0.7060492936520064,0.5399805704844527,0.7973870913941608,0.6932437496078565,0.7915144523513354,113.41216471882453,103.56404548451748,113.66244426159064,103.41077000244788,116.78524080893646,110.1429717251316,111.58704960423363,104.80899403963019,0.672750625737645,10.0,0.003377053089918647,1489.0,1604.0,1372.8374999999999,1.084614894333816,1.1683830023582544,0.9125948498435145,0.3157894736842105,-4.909034247989715,105,168,70.02575237688536,2026
92,High Point,BSth,27-4,116.94278869034557,65,108.57300486602654,168,0.7014083477659351,92,27.975693186117983,4.024306813882016,15.0,1.0,15-1,0.28114908335946454,0.27704742947921157,0.28499438387220183,0.2740908365008195,0.27704742947921157,0.28499438387220183,0.9487020442089745,0.9462560695863923,103.41457832844279,112.33106246021282,103.15621977308973,112.69119535620783,114.64964539389462,107.71464294651511,0.0,0.0,0.0,0.0,0.029627659276291962,1382.0,1148.0,1147.0125,1.2048691709985724,1.0008609322043134,0.0,0.9375,-1.6272246811622035,68,106,69.72569956000521,2026
93,DePaul,BE,16-14,107.73983913393678,187,100.15589530707773,33,0.6983393055958699,93,16.575010379499687,14.424989620500313,8.575010379499687,11.424989620500313,8-11,0.6399544099743294,0.35837425758763736,0.8029744981982037,0.6418153095470654,0.35837425758763736,0.7977078881247508,0.7341996993976126,0.9073950428132488,112.65588199297085,106.1988876501777,112.74831094567509,106.23829058228529,108.2119679957281,98.55270475928843,104.31170069728594,95.28534160072515,0.7390114468505358,7.0,0.027718779773437285,1270.0,1336.0,1260.075,1.0078765152867883,1.0602543499394876,0.6976422967291461,0.42105263157894735,-3.908397465702711,93,110,66.20596006989608,2026
94,Yale,Ivy,22-5,118.79131004111116,50,110.59135896004386,211,0.6947778835852427,94,22.892864427988798,5.1071355720112015,10.892864427988798,3.1071355720112015,10-3,0.43070565509430103,0.44371829410161806,0.41669204385565206,0.4249369975103707,0.44371829410161806,0.4061557009191234,0.8876151981758486,0.8587810862197898,108.19770208494955,109.13094917437768,108.06976605003356,109.33309032518413,113.25202733786257,107.3886859116641,121.24961983034146,123.28420002000288,0.4523029895311227,1.0,0.10104368561275778,991.0,876.0,849.4749999999999,1.1666029017922837,1.0312251684864182,0.2691832427442511,0.7692307692307693,-0.7952267644336697,60,11,64.75381633014614,2026
95,Sam Houston St.,CUSA,21-8,115.35891674952678,81,107.48385808174277,140,0.6927776727420981,95,22.149348476717996,8.850651523282002,14.149348476717998,5.850651523282002,13-5,0.44248241973994656,0.43035263227395765,0.4498950676358287,0.44860082963533254,0.43035263227395765,0.4586373381840888,0.8716075678496601,0.8269181387656986,109.42297226102075,109.17383847938939,109.70624825463781,109.34678367106304,114.57713796923684,107.63689185590883,127.645074905261,114.23562523116018,0.7818344951004462,1.0,0.024547819846900576,1441.0,1335.0,1255.6499999999999,1.1476127901883488,1.063194361486083,0.5373177731184291,0.7222222222222222,-3.150708052074394,82,117,69.98527055746165,2026
96,Notre Dame,ACC,13-17,115.60518350827971,78,107.92306644796105,153,0.6879955568850536,96,13.492883200361986,17.507116799638013,4.4928832003619865,13.507116799638014,4-13,0.6855165581035579,0.5287927615418304,0.805364167238997,0.6836353323554456,0.5287927615418304,0.7954660779430568,0.6734714435133676,0.7570603180890851,114.84326811366275,104.41105489828793,114.5454087352127,104.299042971247,115.72152207414604,109.68952725849829,114.09957018960446,104.35154957979097,0.7363375736440044,15.0,-0.011327563386484718,1242.0,1369.0,1151.4125000000001,1.0786751055768458,1.1889744118636891,0.6271985599120732,0.23529411764705882,-5.031101955894457,106,211,65.4858749747947,2026
97,Saint Joseph's,A10,20-10,107.40994102827952,193,100.34734751725796,36,0.6861483861821785,97,20.842914978973592,10.157085021026406,12.842914978973594,5.157085021026407,12-5,0.48069635162004193,0.35798100261572147,0.5745375008586401,0.47662866411760857,0.35798100261572147,0.5623186418689715,0.8500175412566858,0.8796648412082172,108.67546430875176,108.53033967589487,108.500096821997,108.55092867291833,109.47763376375413,98.41047250601217,110.9197085713284,115.0420398663283,0.3966012539231701,3.0,0.015386288034291318,1222.0,1170.0,1150.8624999999997,1.0618123363998742,1.016628832723284,0.3545980390446075,0.7058823529411765,-3.9134583142175554,94,139,67.9372955620408,2026
98,Mississippi St.,SEC,13-17,112.97774304873462,107,105.60466523803451,105,0.6848422676085786,98,13.335577300234942,17.66442269976506,5.335577300234942,12.664422699765058,5-12,0.7148322658702254,0.5184913006632829,0.8649753569108285,0.7192887693130374,0.5184913006632829,0.8643091633378601,0.6634550529253997,0.8316908184614857,116.67754544920156,104.84192881810674,116.88778075594674,104.87054789576068,113.63459372588764,104.91681100369203,113.58062451513211,107.43303086953982,0.6547354561256614,13.0,0.0180018910157434,1288.0,1451.0,1218.9124999999997,1.0566796222042192,1.1904053818465234,0.852983872597397,0.29411764705882354,-4.685086639344741,99,131,69.15096180581534,2026
99,Wyoming,MWC,17-13,114.1821691503402,92,106.76412743655241,127,0.6840595822785455,99,17.65954482861783,13.340455171382171,8.659544828617829,11.340455171382171,8-11,0.5679363400965306,0.37841332586101345,0.677660190443409,0.5642348291100241,0.37841332586101345,0.6664366558969799,0.7850439337263592,0.8710420506947791,111.86682102420353,107.39714554975868,111.88892287048274,107.62999220022606,113.02371451566741,108.07380878266072,112.86984625555674,106.24294484394707,0.6672625594224922,7.0,-0.006129217592592884,1342.0,1395.0,1240.2,1.0820835349137234,1.1248185776487662,0.4531894995148264,0.42105263157894735,-4.734804339686771,102,195,66.23698189436176,2026
100,Davidson,A10,18-12,111.47041558609627,123,104.2335907717151,85,0.6839393154195671,100,18.556641234978375,12.443358765021626,9.556641234978374,8.443358765021626,9-8,0.5138156289200639,0.4391292451627472,0.5709287459109532,0.5153389366806818,0.4391292451627472,0.5703792694436344,0.8330196974685322,0.8365168864137875,109.62959769116993,107.13277025236971,109.81591856036358,107.32144839506827,111.29190554741638,104.19664408624537,107.93411116774809,109.48287535920136,0.4591307183561809,4.0,-0.030444877530156123,1175.0,1151.0,1090.45,1.0775367967352927,1.0555275345041037,0.5610381694992146,0.5294117647058824,-5.4432590572229955,115,246,63.619464012606244,2026
101,Hofstra,CAA,21-10,112.52816331781561,110,105.30591527452601,100,0.6819700727211843,101,21.0,10.0,12.0,6.0,12-6,0.42443372874058677,0.4533904107018554,0.40352056954633686,0.42443372874058677,0.4533904107018554,0.40352056954633686,0.8851903905028329,0.8476997313418568,107.40787974756896,109.19376174543257,107.40787974756896,109.19376174543257,112.91334142253542,105.03852938501363,111.87165184459955,98.45007136853606,0.8130165358481216,1.0,-0.021246301071683127,1327.0,1190.0,1166.4750000000001,1.1376154653978867,1.0201675989626866,0.0,0.6666666666666666,-5.109120275000784,108,228,64.96036681695536,2026
102,Seattle,WCC,19-12,103.26192672195933,279,96.74386200402871,19,0.6791397549891185,102,19.0,12.0,8.0,10.0,8-10,0.5111742191202153,0.3749663753525509,0.6095465507301953,0.5111742191202153,0.3749663753525509,0.6095465507301953,0.8153646708219163,0.9023516707320011,111.32547401380934,108.30687888611683,111.32547401380934,108.30687888611683,101.90933599959266,95.25072886730486,111.98991698949946,99.08290470603315,0.8034814189789857,6.0,-0.008214637591425267,1204.0,1229.0,1234.7875,0.9750665600356337,0.9953129587074699,0.0,0.4444444444444444,-4.752424807861765,103,200,67.87171051715498,2026
103,Illinois St.,MVC,20-11,109.9374453911208,153,103.18126598513149,71,0.6746688813499179,103,20.0,11.0,12.0,8.0,12-8,0.4935364230217829,0.40169588621908686,0.5440487182632656,0.4935364230217829,0.40169588621908686,0.5440487182632656,0.8632757174923195,0.8875425083483232,109.31813754357569,108.97456128108183,109.31813754357569,108.97456128108183,109.00606857746928,103.09411520050908,121.30219841649087,111.70276249110208,0.7207329682265335,1.0,-0.0035218813995195886,1459.0,1374.0,1349.0875,1.0814717355249381,1.0184661854772206,0.0,0.6,-5.222928840503701,111,190,66.64322550981677,2026
104,Kansas St.,B12,12-18,111.61514153607271,118,104.79222355323566,91,0.6737922188059671,104,12.070914092134567,18.92908590786543,3.070914092134567,14.929085907865433,3-14,0.6989639095308611,0.5147022484274895,0.8398698856687333,0.7071435757070316,0.5147022484274895,0.846128978742256,0.6585021410725768,0.8063573966282055,114.75951694485236,104.5020744232887,114.94171172883905,104.12352301795387,108.77293303446571,103.77060790946149,110.63672011957243,106.65403640984589,0.6038684766847119,12.0,-0.026882836772704255,1220.0,1401.0,1235.7875,0.9872247453546829,1.1336900559359924,0.952533560992143,0.17647058823529413,-6.083123679489387,130,238,72.26745705137996,2026
105,South Carolina,SEC,12-18,111.87953846131897,113,105.29203934189152,98,0.6677168312731843,105,12.268692189074173,18.731307810925827,3.2686921890741734,14.731307810925827,3-14,0.6554544462093256,0.3752061327916661,0.8697619799993003,0.6601883082799551,0.3752061327916661,0.8660087683548304,0.6693926141142555,0.8783614362975434,115.78575775601439,106.57056697994236,115.80187509768669,106.45395315566167,111.43440091508823,105.34725360211934,107.33133134258547,104.78675295180498,0.5685462403049141,13.0,-0.05250000977234098,1207.0,1413.0,1172.575,1.0293584632113084,1.2050401893269087,0.8022041703988431,0.17647058823529413,-6.225058965646188,132,308,66.2121837856206,2026
106,Pacific,WCC,17-14,110.43824525361657,143,104.18128292697293,84,0.6616657332547661,106,17.0,14.0,8.0,10.0,8-10,0.5064904004491249,0.4046796263074891,0.5800204039958616,0.5064904004491249,0.4046796263074891,0.5800204039958616,0.8173918301394074,0.8488320020070794,110.50425938557935,107.81417340609605,110.50425938557935,107.81417340609605,110.62724000660978,103.87184741898221,107.10751247194486,103.67761734017675,0.5924949397813092,6.0,-0.054853487141065416,1278.0,1260.0,1181.95,1.081264012860104,1.0660349422564406,0.0,0.4444444444444444,-6.759613566709287,144,310,64.47459130694169,2026
107,Pittsburgh,ACC,11-19,111.72431512672847,115,105.60177854184994,104,0.6565889932392313,107,11.241497004883794,19.758502995116206,4.241497004883794,13.758502995116206,4-13,0.689339593486454,0.5282132258122825,0.8125538746490557,0.6934453633185124,0.5282132258122825,0.8127796848507892,0.6889205600571515,0.808808066623834,114.27381874028238,104.41870576930195,114.38636890459689,104.38647665620195,111.22412409830372,105.65788085714439,110.01523701476465,104.96381871367613,0.6319371951138745,15.0,-0.061421654129914516,1142.0,1259.0,1102.8625,1.035487198086797,1.1415747656666175,0.8166184582802609,0.23529411764705882,-7.637449476913322,168,319,63.78633287650746,2026
108,St. Thomas,Sum,23-8,114.33228200990646,91,108.09719566091954,156,0.6558600634387345,108,23.751408772134862,8.24859122786514,12.0,4.0,12-4,0.34758584545763216,0.37652647979094767,0.32045400077014896,0.3488078973160626,0.37652647979094767,0.32045400077014896,0.9103443228249604,0.8813021762518717,107.46414603457062,112.65957462770707,107.46176154422255,112.629586884074,115.20028831374408,109.68422173136189,107.0597567066208,112.11988976056527,0.370263097008135,1.0,-0.0046756568682218,1371.0,1181.0,1118.2,1.226077624754069,1.0561616884278304,0.0,0.75,-4.192343283497131,97,193,68.53688252765312,2026
109,Utah,B12,10-20,114.50737236745104,90,108.40400233540615,164,0.6524675306734903,109,10.170786668560995,20.829213331439007,2.1707866685609942,15.829213331439005,2-15,0.7090913965086358,0.5328685968137262,0.8438500080400373,0.7143183091390856,0.5328685968137262,0.8453653235962896,0.6716065340436965,0.8356763756537346,115.23528331094413,104.22645412799324,115.50566206090721,104.24145863101282,114.05497026830848,108.05363446537527,113.31113020200156,103.95553231577418,0.7292859700182979,12.0,-0.07576123822764325,1184.0,1337.0,1128.3999999999999,1.0492733073378235,1.1848635235732012,0.8711256880525782,0.11764705882352941,-8.189540867304766,176,338,66.37239652851316,2026
110,Liberty,CUSA,24-5,117.43144189112998,59,111.36842643034745,222,0.6478551455348873,110,25.4639143323707,5.536085667629301,17.4639143323707,2.536085667629301,16-2,0.41809076000169193,0.3655986665300061,0.45016926156772197,0.42022136392512904,0.3655986665300061,0.4502638474924464,0.8886474525353935,0.8730246916225358,107.74753712790715,109.27291014976072,107.65626959156836,109.20367457565737,117.92112758305367,111.51329891143627,74.58778990273296,108.22476882735528,0.013644443390333529,1.0,0.14183638639572638,1400.0,1310.0,1186.1125,1.180326486737135,1.1044483554468907,0.4511151208149673,0.8888888888888888,-0.525280421321892,56,4,63.946830451533586,2026
111,UC Irvine,BW,20-10,102.70880382740259,289,97.53431195735887,21,0.644391588203695,111,21.60885802181329,10.391141978186708,14.608858021813292,5.391141978186708,13-5,0.44488405846189927,0.4299883849529437,0.4548145074678697,0.44018600013541026,0.4299883849529437,0.44630456924489026,0.8965832740720695,0.8966887514334667,108.0860110581682,109.28614486013927,108.02740705683478,109.49504712930988,104.31643774903797,97.7538934729487,0.0,0.0,0.0,0.0,-0.002567048545537798,1351.0,1225.0,1287.4875000000002,1.0493305760250098,0.9514655482092058,0.3697151252380751,0.7222222222222222,-5.482429980655036,117,188,68.28998085067575,2026
112,Cal Baptist,WAC,21-8,107.09843496939479,206,101.83663191717352,49,0.6409184159155036,112,22.539770135930826,8.460229864069174,12.539770135930826,5.460229864069174,11-5,0.45686363621055615,0.44383838553309535,0.46744665238599303,0.4488287238871414,0.44383838553309535,0.4524328571428413,0.8753063347559784,0.8548451737550737,106.63251828425554,108.70345765648835,106.44120817769077,108.79890771758727,106.00302142053867,100.49388539608667,93.474242990345,111.8632437403562,0.11251566679118354,1.0,0.07907166203061256,1112.0,1056.0,1072.4625,1.0368660908889586,0.984649812930522,0.332322495197627,0.6875,-2.9030080830285345,81,30,65.4071545110536,2026
113,UNLV,MWC,16-14,115.51361429735718,80,109.87834597300031,199,0.6399547511722173,113,16.13365769267962,14.86634230732038,11.13365769267962,8.86634230732038,11-8,0.5958026816130509,0.4863736391800428,0.6591563377584764,0.605461130595922,0.4863736391800428,0.6709592508746552,0.7745308759186952,0.8360692604608899,111.77989493900049,106.32696589254256,111.87811517343481,105.95618258258085,116.4737674101007,109.50708197250054,118.54018218381934,105.19992639534904,0.7978608706291958,6.0,0.01811213118056565,1503.0,1481.0,1322.8375,1.1361939769624008,1.1195630604666105,0.895214600082053,0.5789473684210527,-5.678322994437416,122,130,69.90797972612229,2026
114,Hawaii,BW,21-7,106.75868256138658,213,101.57384943476127,46,0.6393458323084346,114,22.7600234856662,7.239976514333802,14.7600234856662,5.239976514333802,13-5,0.3966082863642229,0.2660670482044508,0.4691311964529852,0.3865561260913025,0.2660670482044508,0.44680066503472843,0.9087976571049736,0.9339766269529297,106.435865587667,110.34884375092705,106.1322469508682,110.51306690587653,107.47433269329082,102.5244801901713,0.0,0.0,0.0,0.0,0.04523553133962532,1410.0,1317.0,1313.5499999999997,1.0734269727075485,1.0026264702523697,0.24582588227041732,0.7222222222222222,-3.2431783725178995,84,76,69.39279702911766,2026
115,Illinois Chicago,MVC,17-14,108.64816934330445,171,103.42718952689935,74,0.6379182704885321,115,17.544843176220557,14.455156823779443,12.0,8.0,12-8,0.4820162281781559,0.36265257691873126,0.5476662363708396,0.48556059809313995,0.36265257691873126,0.5476662363708396,0.8649781940116833,0.8972092372064773,109.35937322436816,108.95869900961621,109.57827809673596,109.06325166418634,109.97859938006755,101.32829887408487,0.0,0.0,0.0,0.0,-0.07073501842081298,1461.0,1354.0,1340.9875000000004,1.089495614239506,1.0097036698701514,0.0,0.6,-8.262733945574006,177,333,66.12700969897679,2026
116,UNC Wilmington,CAA,26-5,111.2838377187298,126,106.62224375216312,122,0.6206025684353464,116,26.0,5.0,15.0,3.0,15-3,0.3507564398439731,0.2879662240029025,0.39610492906252404,0.3507564398439731,0.2879662240029025,0.39610492906252404,0.9300658071250529,0.9434872162390655,105.84133601840004,111.43514115647102,105.84133601840004,111.43514115647102,110.09226153439388,105.84430329234144,0.0,0.0,0.0,0.0,0.10154453407776964,1349.0,1224.0,1190.8,1.1328518642929124,1.0278804165267048,0.0,0.8333333333333334,-1.8659744877895563,73,10,64.58717674832359,2026
117,Florida Atlantic,Amer,17-13,110.26639999554953,147,105.65677288224633,106,0.6203629825585161,117,17.260736771348277,13.739263228651721,9.260736771348279,8.739263228651721,9-8,0.4967005808190328,0.46871961897528985,0.5180977869348362,0.5056636411758096,0.46871961897528985,0.5323454349872961,0.8478586017386364,0.8485246150671986,109.85353391791817,108.42532145642326,109.96039263899469,108.18506497288901,108.4794003755999,103.942526063617,112.96120969220597,104.58244882989949,0.7081240674441663,3.0,-0.03323104915545305,1315.0,1275.0,1224.0249999999999,1.0743244623271584,1.0416453912297543,0.7745554518791146,0.5294117647058824,-7.145863448523978,154,250,69.63025326006998,2026
118,Duquesne,A10,16-14,110.48571110860783,142,106.13064708115932,117,0.6136015026018463,118,16.75177665437702,14.24822334562298,8.75177665437702,9.24822334562298,8-9,0.5060165826313581,0.3409099746484415,0.6322745769712355,0.503054854960035,0.3409099746484415,0.6201594907406304,0.8298477131198955,0.8704274606290647,110.2227046983404,108.34592717181987,110.1525701667117,108.45466484591789,110.62972693460615,105.63396741217113,114.61672427704082,109.40738723986982,0.6306313224321374,4.0,-0.04290038560477527,1250.0,1280.0,1175.8124999999998,1.0630946685802374,1.088608940626163,0.41420302482034443,0.47058823529411764,-7.21551428830802,155,281,69.29788260883024,2026
119,North Dakota St.,Sum,24-7,112.35879937943244,111,107.95497900032252,154,0.6129678996441862,119,24.849752635365864,7.1502473646341365,14.0,2.0,14-2,0.3463376301955327,0.36832682589197047,0.32572275923012217,0.34235109543054876,0.36832682589197047,0.32572275923012217,0.9244663087417307,0.9125196599380427,106.64168817618766,112.12191502773028,106.48834353149986,112.1920443358101,113.75351238170337,108.86066953109562,0.0,0.0,0.0,0.0,0.05359228530371374,1312.0,1136.0,1088.4375000000002,1.205397645707723,1.0436979615274187,0.0,0.875,-3.5864009316273133,90,66,66.25737108014056,2026
120,Washington St.,WCC,12-19,115.14900060971551,84,110.69792951139584,214,0.6114356276896238,120,12.0,19.0,7.0,11.0,7-11,0.6027604069914904,0.5760899066186467,0.6220224350385443,0.6027604069914904,0.5760899066186467,0.6220224350385443,0.7864834847219668,0.8212120181872005,111.4015080475199,105.35147622785888,111.4015080475199,105.35147622785888,116.22059452596596,110.90567721493453,113.80244982413963,110.71240555210652,0.5784890189252289,6.0,-0.10228896938130955,1377.0,1401.0,1236.9250000000002,1.1132445378660791,1.1326474927744203,0.0,0.3888888888888889,-10.46824180362487,232,357,67.64428402347617,2026
121,UC San Diego,BW,21-9,107.14440568430851,203,103.01435585537537,67,0.6111277836108754,121,21.90353472494462,10.09646527505538,11.90353472494462,8.096465275055378,11-7,0.42585283162176785,0.41274974584593993,0.43458822213898635,0.43576355314671356,0.41274974584593993,0.44957183752717766,0.8934168490189628,0.8915008826808357,106.84044034784961,108.84603116150244,107.2579797591951,108.89864707004536,104.0118107125578,102.49871169672947,0.0,0.0,0.0,0.0,0.03745396445971716,1300.0,1260.0,1260.075,1.0316846219471063,0.9999404797333492,0.5844243760208997,0.6111111111111112,-4.7346977975621884,101,90,67.43102264783376,2026
122,UC Santa Barbara,BW,18-12,114.72237398191609,88,110.35256744790823,207,0.6098302460477981,122,18.643956241264366,12.356043758735634,11.643956241264366,8.356043758735634,11-8,0.432329430400916,0.41037137715967076,0.4450419875405842,0.4357441297564646,0.41037137715967076,0.44969914368470115,0.8927963818123491,0.8897082729945504,106.87636683130735,108.57899629562077,106.8375792995824,108.43329099165531,115.30325335826491,110.28838017262191,0.0,0.0,0.0,0.0,-0.048578708353897215,1508.0,1416.0,1317.4874999999997,1.1446028899704934,1.0747730054364844,0.5381851104229218,0.5789473684210527,-7.484121383997843,160,299,64.03407276976891,2026
123,UT Rio Grande Valley,Slnd,18-13,111.13530020856501,130,107.05901180127583,134,0.6058101793867239,123,18.0,13.0,14.0,8.0,14-8,0.4176624515488841,0.4946340919688477,0.3861740531952625,0.4176624515488841,0.4946340919688477,0.3861740531952625,0.8633943559840658,0.7569939308775824,107.79067703123877,109.1503730912115,107.79067703123877,109.1503730912115,111.14843707564243,107.92114831218439,108.10149954389654,102.40863196309347,0.6507063048819028,3.0,-0.06750187759678095,1626.0,1515.0,1446.725,1.1239178143738444,1.0471927975254454,0.0,0.6363636363636364,-7.558340584413,165,327,66.34621732377768,2026
124,Memphis,Amer,12-17,106.77229734643035,212,102.91025969254716,65,0.6043619167212367,124,12.895699747243428,18.104300252756573,7.8956997472434285,10.104300252756572,7-9,0.6134530638398474,0.6939253380493786,0.5480693410446031,0.6153803382674582,0.6939253380493786,0.5586533939805155,0.7713333488714141,0.6866847344781178,112.397642012734,106.4568847066208,112.37007151910535,106.42073259505372,104.2559190200872,103.16667247770654,108.55142068755218,105.14995082925448,0.5905211794169237,6.0,-0.06105343919500994,1173.0,1176.0,1136.875,1.0317757009345794,1.0344145134689389,0.6433258174678147,0.4375,-8.48599005246274,184,318,69.73139193680342,2026
125,Fresno St.,MWC,13-17,107.48732892383427,191,103.72417939134078,79,0.6010480089023547,125,13.162096738620992,17.837903261379008,7.162096738620991,12.837903261379008,7-12,0.5701576459276203,0.4239078131359152,0.6548286017543967,0.5792621415554922,0.4239078131359152,0.6647070221862592,0.7892909568720425,0.868277820460036,111.95903904925774,107.64025748884168,111.95925720080028,107.25661284478782,107.43611735356818,102.41635887314061,93.78109060809126,97.65224574328735,0.3857604928037221,5.0,-0.08315342050610186,1367.0,1392.0,1299.7999999999997,1.0517002615787046,1.0709339898445918,0.8523970103916471,0.3684210526315789,-9.206793059903475,205,346,68.06680631364705,2026
126,San Francisco,WCC,16-15,112.91414108682532,109,109.1207059638609,183,0.5970022991163095,126,16.0,15.0,8.0,10.0,8-10,0.5735670899802877,0.47184884604492294,0.6470302661558289,0.5735670899802877,0.47184884604492294,0.6470302661558289,0.7775592182558652,0.8400438339522527,111.09576915864163,106.3209398175628,111.09576915864163,106.3209398175628,110.97505796933117,109.10583727143019,109.18880973035957,106.65530824576702,0.5670875575670913,7.0,0.017553366814451132,1305.0,1372.0,1224.1125,1.0660784854333243,1.1208120168693645,0.0,0.4444444444444444,-6.3118302986721595,134,133,65.59013863807706,2026
127,Southern Illinois,MVC,16-15,102.84207800974305,285,99.40748099377805,30,0.5964326612788907,127,16.711987612388523,15.288012387611479,10.0,10.0,10-10,0.5106292931004364,0.43588557572770625,0.5517383376554379,0.5063644608344907,0.43588557572770625,0.5517383376554379,0.8525488868336261,0.858203593117638,109.06773377747325,108.30068007744507,109.07162951750952,108.49045712955466,100.71423515739824,96.86462916953754,0.0,0.0,0.0,0.0,-0.04243403579826688,1386.0,1351.0,1387.9750000000001,0.9985770637079198,0.973360471190043,0.0,0.5,-8.665552970075852,188,279,69.03349483041048,2026
128,Murray St.,MVC,20-11,115.9265193951089,73,112.09527864701704,236,0.5954360654432914,128,20.455156823779443,11.544843176220557,12.0,8.0,12-8,0.5125768207844099,0.4411964226805663,0.5518360397415237,0.5164937410879197,0.4411964226805663,0.5518360397415237,0.84849290885907,0.8557194857691659,109.03333173975268,108.98459014454308,109.02129541486902,108.81092137523682,115.85467996014594,112.98242024630727,115.7360619769335,109.53286006836801,0.6532845229819201,1.0,0.07893457622362454,1593.0,1602.0,1416.7999999999997,1.1243647656691138,1.1307171089779788,0.0,0.6,-4.6941031419626125,100,31,71.30645785587896,2026
129,Montana St.,BSky,18-13,110.78548698850284,136,107.21929499320447,138,0.5929743472624592,129,18.0,13.0,12.0,6.0,12-6,0.4423538511423371,0.45865092034981025,0.43058374560360635,0.4423538511423371,0.45865092034981025,0.43058374560360635,0.8665423049703721,0.8118758732863545,110.54774150627473,110.69848542116554,110.54774150627473,110.69848542116554,111.81660193149288,107.8218871786461,102.35836151203274,92.87886587887117,0.7535459792544659,3.0,-0.033579655708013245,1394.0,1307.0,1217.4625,1.1450044662566607,1.0735443596825363,0.0,0.6666666666666666,-7.480065016631327,159,252,65.79932966638293,2026
130,Wright St.,Horz,21-11,113.05723347935852,106,109.5100220990754,192,0.5906367453354631,130,21.0,11.0,15.0,5.0,15-5,0.39264201104146484,0.4241669919526165,0.3868064664889025,0.39264201104146484,0.4241669919526165,0.3868064664889025,0.9069434217534283,0.8736502866778081,109.54507322052744,113.03131101771724,109.54507322052744,113.03131101771724,114.69641413199604,110.43613312417662,104.92637126817552,104.90642672537592,0.5005465355123974,1.0,-0.016395227298746318,1630.0,1527.0,1375.1875,1.1852929146025541,1.1103940371767487,0.0,0.75,-6.8419653855462865,146,219,66.5938345586622,2026
